5.500000000000000000e+01		1.552162450834124897e-07		1.059566128000007373e-07
5.600000000000000000e+01		1.034775532347753265e-07		6.249952640000114322e-08
5.700000000000000000e+01		-5.173877661738786177e-08		4.941409639999988412e-07
5.800000000000000000e+01		2.586935440119361042e-08		-4.248036912000027173e-08
5.900000000000000000e+01		6.702442614946419328e-07		1.665042479999980342e-07
6.000000000000000000e+01		5.173872575613700719e-08		2.504884689600014300e-07
6.100000000000000000e+01		1.293468906822188098e-07		-4.521486510399974903e-07
6.200000000000000000e+01		-2.845631018581313297e-07		-4.008785665599997525e-07
6.300000000000000000e+01		2.586937559338122253e-07		1.077147889600003199e-06
6.400000000000000000e+01		7.760799538857992233e-08		2.592773904000025592e-07
6.500000000000000000e+01		-1.552162281296623857e-07		-3.906280479999617787e-09
6.600000000000000000e+01		-5.173872575613733806e-08		-1.342773428800000272e-07
6.700000000000000000e+01		1.451582088837651881e-07		2.119141707199991897e-07
6.800000000000000000e+01		5.405663395497080345e-08		5.966796752799994518e-07
6.900000000000000000e+01		5.173873423301232388e-08		2.929684800000014301e-07
7.000000000000000000e+01		2.586936287806861609e-08		5.664063984000005734e-08
7.100000000000000000e+01		-2.586938830869385478e-08		5.532226232000002141e-07
7.200000000000000000e+01		4.710298059134679620e-08		3.325192292800001590e-07
7.300000000000000000e+01		-5.173875118676236168e-08		7.294922044799988050e-07
7.400000000000000000e+01		1.034774260816492554e-07		-4.912104975999977127e-07
7.500000000000000000e+01		-1.034775532347754985e-07		1.347656422400001704e-06
7.600000000000000000e+01		1.477656679777582031e-08		6.542939839999913085e-08
7.700000000000000000e+01		-1.034775023735249087e-07		3.173828849599989057e-07
7.800000000000000000e+01		-1.034775532347756044e-07		-3.701168623999972080e-07
7.900000000000000000e+01		5.792825065623966494e-24		8.203143680000006162e-08
8.000000000000000000e+01		7.760808015733073341e-08		1.220711392000177113e-08
8.100000000000000000e+01		1.293467720059679760e-07		2.465833087999979066e-07
8.200000000000000000e+01		-1.034774684660247272e-07		1.034179549759999907e-06
8.300000000000000000e+01		5.173877661738774265e-08		2.548824592000005622e-07
8.400000000000000000e+01		8.096077796012472777e-08		1.328124972800002019e-07
8.500000000000000000e+01		7.760816492608163714e-08		1.074219487999992498e-07
8.600000000000000000e+01		5.173877661738782868e-08		-1.523438591999973652e-07
8.700000000000000000e+01		-3.121709765088836459e-07		5.198242787840003359e-06
8.800000000000000000e+01		0.000000000000000000e+00		0.000000000000000000e+00
8.900000000000000000e+01		0.000000000000000000e+00		0.000000000000000000e+00
9.000000000000000000e+01		0.000000000000000000e+00		0.000000000000000000e+00
9.100000000000000000e+01		0.000000000000000000e+00		0.000000000000000000e+00
9.200000000000000000e+01		0.000000000000000000e+00		0.000000000000000000e+00
9.300000000000000000e+01		0.000000000000000000e+00		0.000000000000000000e+00
9.400000000000000000e+01		0.000000000000000000e+00		0.000000000000000000e+00
9.500000000000000000e+01		0.000000000000000000e+00		0.000000000000000000e+00
9.600000000000000000e+01		0.000000000000000000e+00		0.000000000000000000e+00
9.700000000000000000e+01		0.000000000000000000e+00		0.000000000000000000e+00
9.800000000000000000e+01		0.000000000000000000e+00		0.000000000000000000e+00
9.900000000000000000e+01		0.000000000000000000e+00		0.000000000000000000e+00
1.000000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.010000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.020000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.030000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.040000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.050000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.060000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.070000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.080000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.090000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.100000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.110000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.120000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.130000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.140000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.150000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.160000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.170000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.180000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.190000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.200000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.210000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.220000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.230000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.240000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.250000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.260000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
1.270000000000000000e+02		0.000000000000000000e+00		0.000000000000000000e+00
